BD-064196       18  4688.00   4.30   0.42  -0.03  0.450786122E+01  0.267851913E+01  0.954616223E+06  0.778903860E+06  0.335818370E+07  0.319651521E+07  0.320800066E+07  0.322431856E+07  0.324629290E+07  0.327448007E+07  0.330000966E+07  0.332742292E+07  0.335818370E+07  0.339310987E+07  0.343387824E+07  0.347667183E+07  0.351496564E+07  0.355336431E+07  0.359403585E+07
BD-064756       19  4646.00   4.54   0.70  -0.23  0.326002605E+01  0.229880065E+01  0.200618611E+07  0.182791379E+07  0.661521820E+07  0.635099497E+07  0.635316995E+07  0.636510611E+07  0.638944070E+07  0.642557033E+07  0.644707460E+07  0.647278599E+07  0.650581854E+07  0.654834097E+07  0.660000618E+07  0.663478594E+07  0.666045293E+07  0.668745670E+07  0.671602048E+07
BD-082534       20  5405.00   4.43   0.41  -0.78  0.250254308E+01  0.860191324E+00  0.813966316E+07  0.709666825E+07  0.949793727E+07  0.916652347E+07  0.922911499E+07  0.926652938E+07  0.927380866E+07  0.924259991E+07  0.936486528E+07  0.944922568E+07  0.949557570E+07  0.950988789E+07  0.947190531E+07  0.961885046E+07  0.972106934E+07  0.976628930E+07  0.977432560E+07
BD-082823       21  4816.00   4.43   0.81  -0.06  0.259886640E+01  0.276031638E+01  0.239469979E+08  0.244490229E+08  0.842989531E+08  0.813946051E+08  0.814772593E+08  0.816462191E+08  0.819315625E+08  0.823082121E+08  0.826807041E+08  0.830693690E+08  0.835434068E+08  0.841209847E+08  0.847654463E+08  0.855946012E+08  0.863355346E+08  0.871084287E+08  0.879134273E+08
BD-084501       22  6216.00   4.81   2.36  -1.39  0.173421956E+02  0.109472579E+00  0.921965260E+06  0.689915153E+06  0.174502033E+06  0.183229951E+06  0.183410953E+06  0.183064899E+06  0.182208121E+06  0.180810507E+06  0.181307444E+06  0.181190149E+06  0.180223337E+06  0.178905342E+06  0.176708159E+06  0.176501773E+06  0.176033122E+06  0.174563881E+06  0.172405893E+06
BD-090872       23  4660.00   4.35   0.77  -0.19  0.878848502E+01  0.253110531E+01  0.645862790E+06  0.397975836E+06  0.217076592E+07  0.211746323E+07  0.211749817E+07  0.212076522E+07  0.212836439E+07  0.213965821E+07  0.214619357E+07  0.215388118E+07  0.216427815E+07  0.217806510E+07  0.219489333E+07  0.220709203E+07  0.221709491E+07  0.222705899E+07  0.223849674E+07
BD-091261       24  4717.00   4.69   0.92  -0.75  0.218189626E+01  0.137144744E+01  0.260773999E+07  0.237884480E+07  0.552293313E+07  0.567469201E+07  0.566003403E+07  0.564322010E+07  0.562715549E+07  0.560614275E+07  0.560518831E+07  0.559706977E+07  0.558404823E+07  0.556805710E+07  0.554311998E+07  0.553922552E+07  0.551990621E+07  0.549025272E+07  0.545087830E+07
BD-092670       25  4806.00   4.46   0.51  -0.08  0.644248314E+01  0.269025120E+01  0.575442218E+06  0.401958054E+06  0.193210806E+07  0.182688303E+07  0.183211757E+07  0.183966016E+07  0.184949061E+07  0.186158035E+07  0.187502138E+07  0.188855954E+07  0.190380395E+07  0.192103958E+07  0.193965158E+07  0.196434234E+07  0.198686266E+07  0.200892082E+07  0.203150475E+07
BD-094191       26  4804.00   4.44   0.63  -0.32  0.259177561E+01  0.224073826E+01  0.753469714E+06  0.721811187E+06  0.216093801E+07  0.209142094E+07  0.209427088E+07  0.209849291E+07  0.210472786E+07  0.211193252E+07  0.212253192E+07  0.213276956E+07  0.214365196E+07  0.215587036E+07  0.216848759E+07  0.218870853E+07  0.220565834E+07  0.222117363E+07  0.223586749E+07
BD-112763       27  4911.00   4.44   0.38  -0.26  0.432902988E+01  0.223409329E+01  0.213485029E+07  0.169884362E+07  0.596506509E+07  0.567199068E+07  0.569377479E+07  0.571652366E+07  0.574274715E+07  0.576931700E+07  0.581584729E+07  0.585952912E+07  0.590314277E+07  0.594736653E+07  0.599037539E+07  0.606862697E+07  0.613511102E+07  0.619547258E+07  0.625218162E+07
BD-120327       28  4680.00   4.35   0.57  -0.34  0.427427818E+01  0.228988086E+01  0.671578796E+06  0.535994892E+06  0.196795280E+07  0.191161756E+07  0.191375231E+07  0.191782452E+07  0.192513450E+07  0.193430796E+07  0.194328216E+07  0.195221000E+07  0.196212293E+07  0.197432925E+07  0.198725787E+07  0.200011369E+07  0.200963695E+07  0.201797559E+07  0.202606893E+07
BD-123458       29  4803.00   4.86   0.43  -0.83  0.227546380E+01  0.104759186E+01  0.262164790E+07  0.230320110E+07  0.471179737E+07  0.465040392E+07  0.465942897E+07  0.466398622E+07  0.466056816E+07  0.465133206E+07  0.467776290E+07  0.469331602E+07  0.470014469E+07  0.469859232E+07  0.468466609E+07  0.471356324E+07  0.472465283E+07  0.472108569E+07  0.470250731E+07
BD-130116       30  4615.00   4.33   0.61  -0.49  0.256920658E+01  0.165713537E+01  0.276313504E+07  0.250964985E+07  0.744784753E+07  0.731500719E+07  0.731777726E+07  0.732753856E+07  0.734503849E+07  0.736754342E+07  0.739418516E+07  0.741587030E+07  0.744098692E+07  0.746590899E+07  0.749343955E+07  0.750652903E+07  0.750288901E+07  0.748963255E+07  0.746875576E+07
BD-130321       31  4772.00   4.41   0.78   0.02  0.298118961E+01  0.291194577E+01  0.744228120E+07  0.736219238E+07  0.277747266E+08  0.267124644E+08  0.267442381E+08  0.268107348E+08  0.269272378E+08  0.270825680E+08  0.272120051E+08  0.273559128E+08  0.275320315E+08  0.277511561E+08  0.280021358E+08  0.282981367E+08  0.285711587E+08  0.288560942E+08  0.291639011E+08
BD-131161       32  5389.00   4.37   0.68   0.09  0.353656648E+01  0.253641389E+01  0.139000202E+07  0.124182582E+07  0.410075439E+07  0.391462880E+07  0.393621297E+07  0.395414568E+07  0.396880071E+07  0.397906507E+07  0.401700633E+07  0.405087289E+07  0.408167371E+07  0.410814415E+07  0.412950371E+07  0.418879141E+07  0.424101536E+07  0.428769283E+07  0.432981662E+07
BD-140184       33  4714.00   4.32   0.76  -0.38  0.713765669E+01  0.231069698E+01  0.133307746E+07  0.881600126E+06  0.382918881E+07  0.377575614E+07  0.377414609E+07  0.377659651E+07  0.378276385E+07  0.379274728E+07  0.380314203E+07  0.381346111E+07  0.382621646E+07  0.384136138E+07  0.385872351E+07  0.387955311E+07  0.389496501E+07  0.390748227E+07  0.391942083E+07
BD-145003       34  4640.00   4.41   0.35  -0.51  0.590293602E+01  0.189020461E+01  0.509308448E+06  0.351552902E+06  0.131310979E+07  0.126884279E+07  0.127188105E+07  0.127559562E+07  0.128021612E+07  0.128542743E+07  0.129312578E+07  0.129978392E+07  0.130614521E+07  0.131257055E+07  0.131845900E+07  0.132484139E+07  0.132768468E+07  0.132826480E+07  0.132743396E+07
BD-160308       35  5183.00   4.48   0.51  -0.41  0.249563094E+01  0.174520050E+01  0.237266378E+07  0.217614153E+07  0.507536088E+07  0.486048538E+07  0.488650689E+07  0.490708204E+07  0.491908437E+07  0.492095884E+07  0.497156723E+07  0.501152948E+07  0.504357638E+07  0.506617378E+07  0.507522126E+07  0.514709074E+07  0.520395280E+07  0.524528372E+07  0.527513970E+07
BD-160931       36  4840.00   4.38   0.46  -0.11  0.680289764E+01  0.257265544E+01  0.569090379E+06  0.382984244E+06  0.182605045E+07  0.173787250E+07  0.174355454E+07  0.175134479E+07  0.176050388E+07  0.177168917E+07  0.178519537E+07  0.179882903E+07  0.181331508E+07  0.182947391E+07  0.184689029E+07  0.187094850E+07  0.189256619E+07  0.191364303E+07  0.193527956E+07
BD-170063       37  4665.00   4.19   0.57   0.01  0.284688071E+01  0.287121185E+01  0.590761303E+07  0.591746459E+07  0.216034836E+08  0.208609012E+08  0.209194433E+08  0.210094248E+08  0.211432825E+08  0.213179000E+08  0.214644054E+08  0.216183919E+08  0.218032000E+08  0.220193146E+08  0.222744190E+08  0.225226190E+08  0.227475487E+08  0.229760861E+08  0.232211846E+08
BD-173242       38  4627.00   4.48   0.31  -0.29  0.657189939E+01  0.219387273E+01  0.940694693E+06  0.642627588E+06  0.287132499E+07  0.271353232E+07  0.272115990E+07  0.273280815E+07  0.274906405E+07  0.276946897E+07  0.278766773E+07  0.280599860E+07  0.282707241E+07  0.285026224E+07  0.287693388E+07  0.289773483E+07  0.291270749E+07  0.292649501E+07  0.293988398E+07
BD-195953       39  4775.00   4.51   0.71  -0.14  0.436008427E+01  0.259719099E+01  0.696731760E+06  0.570290405E+06  0.234001816E+07  0.224058665E+07  0.224265168E+07  0.224792161E+07  0.225626472E+07  0.226756730E+07  0.227789546E+07  0.228938061E+07  0.230267638E+07  0.231885070E+07  0.233719196E+07  0.235989657E+07  0.238021047E+07  0.240099171E+07  0.242278740E+07
BD-213153       40  4622.00   4.38   0.76  -0.17  0.244232651E+01  0.245731912E+01  0.702175271E+07  0.703076730E+07  0.241988671E+08  0.235086573E+08  0.235076885E+08  0.235529021E+08  0.236460929E+08  0.237887961E+08  0.238599999E+08  0.239528976E+08  0.240730409E+08  0.242339253E+08  0.244377248E+08  0.245521890E+08  0.246479250E+08  0.247456907E+08  0.248579550E+08
BD-223528       41  4747.00   4.28   0.63  -0.17  0.507228049E+01  0.260842413E+01  0.100745002E+07  0.764638855E+06  0.325372220E+07  0.316209751E+07  0.316638220E+07  0.317427294E+07  0.318777693E+07  0.320457055E+07  0.322072531E+07  0.323796828E+07  0.325842731E+07  0.328227754E+07  0.331053744E+07  0.334320393E+07  0.337286362E+07  0.340196072E+07  0.343260681E+07
CD-436810       42  6011.00   4.41   1.09  -0.44  0.360622116E+01  0.845496547E+00  0.298058436E+07  0.251689638E+07  0.338361525E+07  0.333448526E+07  0.334867369E+07  0.335242044E+07  0.334608664E+07  0.333114538E+07  0.336070802E+07  0.337969802E+07  0.338608868E+07  0.338537923E+07  0.336830319E+07  0.340821048E+07  0.343554876E+07  0.344721257E+07  0.344713258E+07
CD-452997       43  5312.00   4.39   0.24  -0.84  0.262514331E+01  0.894600036E+00  0.790058715E+06  0.681076912E+06  0.923434413E+06  0.890183506E+06  0.896600098E+06  0.900182245E+06  0.900699111E+06  0.897876258E+06  0.909820818E+06  0.918101731E+06  0.922547009E+06  0.923287218E+06  0.919415992E+06  0.934009219E+06  0.943056587E+06  0.947331244E+06  0.947425009E+06
CD-571633       44  5975.00   4.46   1.14  -0.85  0.663453844E+01  0.407203221E+00  0.409076417E+07  0.325558448E+07  0.257848741E+07  0.259591362E+07  0.260137099E+07  0.260078967E+07  0.259310574E+07  0.257587124E+07  0.259427812E+07  0.260122059E+07  0.259889528E+07  0.259070093E+07  0.257088202E+07  0.259109234E+07  0.259978748E+07  0.259906014E+07  0.258483074E+07
HD10002         45  5313.00   4.40   0.82   0.17  0.346939622E+01  0.287035390E+01  0.141732533E+08  0.131590490E+08  0.473594277E+08  0.453762753E+08  0.455722613E+08  0.457482502E+08  0.459150386E+08  0.460477566E+08  0.464122847E+08  0.467412543E+08  0.470503965E+08  0.473594277E+08  0.476291805E+08  0.482214359E+08  0.487655456E+08  0.492666824E+08  0.497557426E+08
HD100289        46  5483.00   4.42   0.70   0.03  0.304622388E+01  0.233814280E+01  0.272418652E+07  0.251081032E+07  0.731422595E+07  0.698250529E+07  0.702361085E+07  0.705428162E+07  0.707509463E+07  0.708250822E+07  0.715526331E+07  0.721731412E+07  0.726841016E+07  0.730772386E+07  0.733371486E+07  0.744073061E+07  0.753353557E+07  0.761118734E+07  0.767502663E+07
HD100508        47  5449.00   4.42   0.86   0.39  0.317982031E+01  0.319218582E+01  0.851070746E+08  0.852247047E+08  0.313211027E+09  0.298803344E+09  0.300238446E+09  0.301521641E+09  0.302678197E+09  0.303614513E+09  0.306149309E+09  0.308479013E+09  0.310725175E+09  0.312816775E+09  0.314693892E+09  0.318841380E+09  0.322634090E+09  0.326264783E+09  0.329683116E+09
HD100777        48  5536.00   4.33   0.81   0.25  0.291965492E+01  0.276530177E+01  0.119986208E+08  0.117698154E+08  0.379642152E+08  0.364440110E+08  0.366370630E+08  0.367909755E+08  0.369120709E+08  0.369840689E+08  0.373291780E+08  0.376220837E+08  0.378946732E+08  0.381211235E+08  0.382989564E+08  0.388235530E+08  0.392906659E+08  0.397123341E+08  0.400886170E+08
HD101339        49  5731.00   4.48   0.88  -0.10  0.238530723E+01  0.174522158E+01  0.415456313E+07  0.388585888E+07  0.872202315E+07  0.840610406E+07  0.845784133E+07  0.848787292E+07  0.849888053E+07  0.848354177E+07  0.857812625E+07  0.864782625E+07  0.869763663E+07  0.872236311E+07  0.871990838E+07  0.884736979E+07  0.894982234E+07  0.902358686E+07  0.906827204E+07
HD101367        50  5615.00   4.38   0.91   0.29  0.307580996E+01  0.280067661E+01  0.165000754E+07  0.159751323E+07  0.527980192E+07  0.506621378E+07  0.509291758E+07  0.511414769E+07  0.512784738E+07  0.513490902E+07  0.518220936E+07  0.522168505E+07  0.525672468E+07  0.528477985E+07  0.530528310E+07  0.537576775E+07  0.543780349E+07  0.549300218E+07  0.554189789E+07
HD101581        51  4738.00   4.46   0.66  -0.52  0.328581907E+01  0.184271485E+01  0.187123427E+08  0.159625504E+08  0.472677110E+08  0.464321387E+08  0.464459614E+08  0.464844710E+08  0.465270919E+08  0.465796668E+08  0.467712590E+08  0.469282408E+08  0.470619203E+08  0.472021305E+08  0.473136805E+08  0.476189913E+08  0.478340172E+08  0.479801775E+08  0.480636173E+08
HD101612        52  6281.00   4.41   1.17  -0.36  0.305362183E+01  0.687020543E+00  0.275180951E+07  0.239930680E+07  0.280526656E+07  0.278060919E+07  0.279222006E+07  0.279363792E+07  0.278760481E+07  0.277417552E+07  0.279435695E+07  0.280645765E+07  0.280938931E+07  0.280652781E+07  0.279075675E+07  0.281912224E+07  0.283640987E+07  0.284469868E+07  0.284206476E+07
HD101644        53  5678.00   4.58   0.72  -0.56  0.159686390E+01  0.978524670E+00  0.107203705E+08  0.101244115E+08  0.134004971E+08  0.128749499E+08  0.129490924E+08  0.129888126E+08  0.129833151E+08  0.129402833E+08  0.130934607E+08  0.131973700E+08  0.132608748E+08  0.132739619E+08  0.132342121E+08  0.134345682E+08  0.135738372E+08  0.136526357E+08  0.136712623E+08
HD101650        54  4626.00   4.29   0.11  -0.45  0.203896629E+01  0.192684659E+01  0.497115996E+07  0.489156402E+07  0.132277332E+08  0.127449777E+08  0.127845046E+08  0.128359037E+08  0.129015093E+08  0.129807174E+08  0.130733640E+08  0.131538010E+08  0.132363892E+08  0.133269664E+08  0.134166818E+08  0.134970700E+08  0.135404711E+08  0.135669373E+08  0.135804390E+08
HD10166         55  5221.00   4.48   0.74  -0.39  0.922907206E+01  0.176872273E+01  0.186666732E+07  0.109203990E+07  0.408635716E+07  0.395421816E+07  0.397238827E+07  0.398516270E+07  0.399026979E+07  0.398707952E+07  0.402314899E+07  0.405090464E+07  0.407090011E+07  0.408421761E+07  0.408598005E+07  0.413644666E+07  0.417653070E+07  0.420450620E+07  0.422186253E+07
HD10180         56  5911.00   4.39   1.11   0.08  0.213241189E+01  0.187122818E+01  0.806678247E+09  0.786753896E+09  0.186789945E+10  0.181301454E+10  0.182249200E+10  0.182764199E+10  0.182832569E+10  0.182415027E+10  0.184245905E+10  0.185545377E+10  0.186421074E+10  0.186813909E+10  0.186558456E+10  0.189094761E+10  0.191043179E+10  0.192417740E+10  0.193263225E+10
HD101930        57  5164.00   4.40   0.91   0.13  0.284900973E+01  0.296575261E+01  0.569760033E+08  0.578407527E+08  0.201272475E+09  0.194217249E+09  0.194763784E+09  0.195356799E+09  0.195973361E+09  0.196545290E+09  0.197731521E+09  0.198880621E+09  0.200046392E+09  0.201272475E+09  0.202469931E+09  0.204635777E+09  0.206672413E+09  0.208614573E+09  0.210558464E+09
HD102117        58  5657.00   4.31   0.99   0.28  0.274189105E+01  0.268504496E+01  0.955824939E+08  0.949224601E+08  0.300932062E+09  0.290653304E+09  0.292118636E+09  0.293206368E+09  0.293908899E+09  0.294017571E+09  0.296749673E+09  0.298910884E+09  0.300772676E+09  0.302188753E+09  0.303073502E+09  0.306995579E+09  0.310391068E+09  0.313311012E+09  0.315783295E+09
HD102136        59  5349.00   4.43   0.75  -0.09  0.590814983E+01  0.223498899E+01  0.910323675E+06  0.657502293E+06  0.241304446E+07  0.231051161E+07  0.232279958E+07  0.233162221E+07  0.233830652E+07  0.234113603E+07  0.236327358E+07  0.238203251E+07  0.239765294E+07  0.241038444E+07  0.241798937E+07  0.245130429E+07  0.247890085E+07  0.250270303E+07  0.252189076E+07
HD102200        60  6185.00   4.59   1.52  -1.10  0.209297379E+02  0.225757260E+00  0.773641357E+07  0.527468592E+07  0.261294910E+07  0.267904953E+07  0.268292585E+07  0.267928582E+07  0.266909691E+07  0.265029027E+07  0.265761196E+07  0.265871877E+07  0.264872973E+07  0.263467383E+07  0.260732593E+07  0.261296323E+07  0.260862747E+07  0.259511712E+07  0.256904633E+07
HD102300        61  5987.00   4.23   1.14  -0.31  0.274674476E+01  0.100153978E+01  0.239188813E+07  0.212085449E+07  0.334161411E+07  0.327961286E+07  0.329529960E+07  0.330047596E+07  0.329774597E+07  0.328495403E+07  0.331696777E+07  0.333762640E+07  0.334804085E+07  0.334715414E+07  0.333397260E+07  0.337656672E+07  0.340715039E+07  0.342310119E+07  0.342586969E+07
HD102438        63  5560.00   4.41   0.84  -0.29  0.205042806E+01  0.157111468E+01  0.348234257E+09  0.330896204E+09  0.673220196E+09  0.649397131E+09  0.652977779E+09  0.655370161E+09  0.656081216E+09  0.654967662E+09  0.662103110E+09  0.667541667E+09  0.671328295E+09  0.673122111E+09  0.672703868E+09  0.682439659E+09  0.689806526E+09  0.694992776E+09  0.698160858E+09
HD102843        64  5432.00   4.35   0.79   0.16  0.407046448E+01  0.267996848E+01  0.105673975E+07  0.907859465E+06  0.328159401E+07  0.314706952E+07  0.316307886E+07  0.317655512E+07  0.318784590E+07  0.319410360E+07  0.322287687E+07  0.324810992E+07  0.327115319E+07  0.329080943E+07  0.330716538E+07  0.335160336E+07  0.339124457E+07  0.342710904E+07  0.345929147E+07
HD103197        65  5250.00   4.45   0.84   0.22  0.307655367E+01  0.305723889E+01  0.214851618E+08  0.214119427E+08  0.771050819E+08  0.737388417E+08  0.740108889E+08  0.742855976E+08  0.745546192E+08  0.748200570E+08  0.753370832E+08  0.758319187E+08  0.763378170E+08  0.768534676E+08  0.773535706E+08  0.782610336E+08  0.791115897E+08  0.799395629E+08  0.807652437E+08
HD103720        66  5017.00   4.43   0.90  -0.02  0.289848764E+01  0.278368614E+01  0.864240807E+07  0.852119688E+07  0.292815225E+08  0.283875790E+08  0.284359988E+08  0.284981762E+08  0.285672508E+08  0.286397352E+08  0.287835581E+08  0.289249052E+08  0.290758940E+08  0.292313096E+08  0.293898217E+08  0.296794075E+08  0.299435085E+08  0.302005995E+08  0.304520534E+08
HD103891        67  6072.00   4.05   1.50  -0.19  0.205689990E+01  0.117424519E+01  0.270587128E+08  0.253976243E+08  0.429053249E+08  0.427644028E+08  0.429349821E+08  0.429830337E+08  0.429134667E+08  0.427053635E+08  0.430768106E+08  0.432977143E+08  0.433985328E+08  0.433521121E+08  0.431368112E+08  0.436325556E+08  0.439398071E+08  0.441148946E+08  0.441092662E+08
HD103949        68  4881.00   4.48   0.49  -0.07  0.442005868E+01  0.262778762E+01  0.713866477E+07  0.576061507E+07  0.234387646E+08  0.220969335E+08  0.221745895E+08  0.222756541E+08  0.223888094E+08  0.225252837E+08  0.227018763E+08  0.228759169E+08  0.230617222E+08  0.232703305E+08  0.234834418E+08  0.237981315E+08  0.240875533E+08  0.243627265E+08  0.246389177E+08
HD104006        69  5023.00   4.56   0.15  -0.78  0.172580908E+01  0.126247893E+01  0.308891526E+08  0.292047931E+08  0.500056896E+08  0.481898816E+08  0.484570916E+08  0.486159464E+08  0.486736786E+08  0.485839544E+08  0.490898335E+08  0.494346966E+08  0.496588599E+08  0.497255111E+08  0.496150670E+08  0.502287681E+08  0.506256901E+08  0.508319152E+08  0.508248777E+08
HD104067        70  4969.00   4.47   0.98  -0.06  0.265084542E+01  0.272065356E+01  0.217957363E+09  0.219773893E+09  0.745681867E+09  0.726676070E+09  0.727231171E+09  0.728156614E+09  0.729482522E+09  0.730971918E+09  0.733855820E+09  0.736631904E+09  0.739579303E+09  0.743142026E+09  0.746714736E+09  0.753090308E+09  0.758774484E+09  0.764445093E+09  0.770012889E+09
HD104263        71  5477.00   4.34   0.81   0.02  0.260794461E+01  0.231658260E+01  0.588239171E+08  0.568321575E+08  0.159346825E+09  0.153299759E+09  0.154133433E+09  0.154740976E+09  0.155159466E+09  0.155211814E+09  0.156715192E+09  0.157977953E+09  0.159007508E+09  0.159783978E+09  0.160211879E+09  0.162424014E+09  0.164298040E+09  0.165885014E+09  0.167140913E+09
HD104760A       72  5953.00   4.43   1.02   0.12  0.375173098E+01  0.190432073E+01  0.247060947E+07  0.213924452E+07  0.572625484E+07  0.554260328E+07  0.557325670E+07  0.559040831E+07  0.559382754E+07  0.558268170E+07  0.564038524E+07  0.568340679E+07  0.571172489E+07  0.572521515E+07  0.572188978E+07  0.580182551E+07  0.586327875E+07  0.590941783E+07  0.593966336E+07
HD104800        73  5697.00   4.47   0.87  -0.79  0.153874094E+01  0.661700826E+00  0.403270020E+08  0.374938492E+08  0.360794718E+08  0.356276435E+08  0.357852152E+08  0.358458851E+08  0.357924345E+08  0.356062355E+08  0.359657677E+08  0.361811627E+08  0.362878797E+08  0.362298751E+08  0.360136207E+08  0.364566867E+08  0.367388597E+08  0.368205863E+08  0.367278534E+08
